ticket_id,pnr,passenger_name,route,start_station,end_station,travel_date,booking_date,class,seat,price,currency,ticket_type,booking_channel,days_until_travel,price_per_km,booking_frequency,time_taken_sec,login_frequency,device_type,ip_change_flag,is_fraud
4530,PI46712699,Yash Reddy,Mysore → Jaipur,Mysore,Jaipur,2026-03-28,2026-02-08,General,7B,470.58,INR,train,official_website,48,0.5576,3,50,2,desktop,0,0
4531,AE96835295,Aarini Dyal,Bhopal → Varanasi,Bhopal,Varanasi,2026-03-01,2026-01-14,Business,8D,8669.41,INR,flight,official_website,46,11.8597,3,41,7,mobile,0,0
4532,HI71360590,Farhan Chaudhry,Agra → Kochi,Agra,Kochi,2026-04-26,2026-02-28,General,21C,1162.33,INR,train,official_app,57,4.9043,7,27,2,unknown,0,1
4533,FT72625346,Chameli Mani,Bangalore → Patna,Bangalore,Patna,2026-02-15,2026-02-01,AC Sleeper,S15,6306.88,INR,bus,official_app,14,3.0033,3,57,9,tablet,0,0
4534,AE91038678,Alexander Sunder,Ranchi → Chennai,Ranchi,Chennai,2025-03-15,2025-04-12,Sleeper,S34,3337.53,INR,bus,reseller,-28,1.9633,8,77,4,desktop,1,1
4535,KC00238783,Sarthak Oommen,Bangalore → Nagpur,Bangalore,Nagpur,2026-01-26,2025-10-30,Sleeper,S33,2211.46,INR,bus,official_app,88,1.957,3,41,5,tablet,0,0
4536,LF40495160,Yashoda Srinivasan,Nagpur → Indore,Nagpur,Indore,2026-08-16,2026-07-12,AC 2 Tier,39D,3394.79,INR,train,official_app,35,2.5467,8,41,4,unknown,1,1
4537,VQ25200195,Tarak Patla,Amritsar → Kochi,Amritsar,Kochi,2025-07-21,2025-07-20,AC Seater,S20,2725.43,INR,bus,official_website,1,2.4981,4,64,5,mobile,1,0
4538,RH77284705,Mahika Bora,Chennai → Nagpur,Chennai,Nagpur,2025-05-21,2025-03-09,First Class,29C,3768.11,INR,train,official_app,73,3.4256,5,99,10,mobile,0,0
4539,ABAB,Sarthak Gola,Surat → Nagpur,Surat,Nagpur,2026-09-09,2026-07-19,Business,16A,10541.08,INR,flight,official_website,52,11.0842,10,6,4,tablet,0,1
4540,GH60547700,Gaurang Sood,Visakhapatnam → Hyderabad,Visakhapatnam,Hyderabad,2025-11-03,2025-09-12,Business,21C,950.22,INR,flight,dark_web,52,1.5326,20,7,3,unknown,0,1
4541,QM97143984,Yoshita Malhotra,Jodhpur → Visakhapatnam,Jodhpur,Visakhapatnam,2026-09-12,2026-07-14,AC 2 Tier,62A,2897.39,INR,train,reseller,60,2.5195,6,101,2,mobile,1,1
4542,ON33507222,Eshana Prakash,Lucknow → Delhi,Lucknow,Delhi,2025-06-29,2025-06-14,General,S10,671.48,INR,bus,official_website,15,1.2099,3,72,3,desktop,0,0
4543,OY38471239,Diya Sampath,Bhopal → Nagpur,Bhopal,Nagpur,2030-05-30,2025-02-15,General,S1,390.25,INR,bus,official_app,1930,1.084,4,119,3,unknown,0,1
4544,HW15940946,Vidhi Sarma,Surat → Ahmedabad,Surat,Ahmedabad,2026-06-12,2026-04-28,AC Sleeper,40A,916.32,INR,train,reseller,45,3.3938,1,13,4,unknown,1,1
4545,OQ19985986,Triya Bedi,Thiruvananthapuram → Surat,Thiruvananthapuram,Surat,2026-09-30,2026-09-16,Business,28C,11706.45,INR,flight,official_website,14,10.91,5,46,1,tablet,0,0
4546,VT40536535,Anya Borra,Pune → Delhi,Pune,Delhi,2026-03-31,2026-01-12,AC Seater,S4,631.54,INR,bus,official_website,78,2.2882,7,75,4,tablet,1,1
4547,WJ52199928,Isaac Patil,Thiruvananthapuram → Jaipur,Thiruvananthapuram,Jaipur,2025-07-25,2025-06-29,AC 2 Tier,15D,2128.47,INR,train,official_website,26,2.4493,2,58,7,mobile,0,0
4548,RF72842271,Rachit Kuruvilla,Agra → Pune,Agra,Pune,2025-05-18,2025-05-16,General,S16,11635.82,INR,bus,official_app,2,16.3885,2,76,3,desktop,0,1
4549,DV59203924,Chaman Karnik,Bangalore → Pune,Bangalore,Pune,2025-08-24,2025-06-11,General,7F,9619.1,INR,flight,reseller,74,11.4513,7,14,2,mobile,1,1
4550,BD79269081,Oeshi Bajaj,Kochi → Indore,Kochi,Indore,2026-12-22,2026-11-30,Sleeper,48C,149.97,INR,train,dark_web,22,0.1548,15,10,2,unknown,1,1
4551,EH12968087,Yash Bandi,Jaipur → Udaipur,Jaipur,Udaipur,2027-01-15,2026-12-07,AC Seater,S20,1112.6,INR,bus,official_app,39,2.7815,5,45,5,desktop,0,0
4552,TR16212199,Ishani Subramanian,Nagpur → Mumbai,Nagpur,Mumbai,2025-07-06,2025-06-17,Economy,27A,5126.0,INR,flight,official_app,19,5.892,1,91,9,tablet,1,0
4553,OW81972476,Qabil Atwal,Surat → Varanasi,Surat,Varanasi,2027-03-17,2026-12-27,Business,7E,8201.19,INR,flight,official_website,80,11.9725,5,57,9,mobile,0,0
4554,FV39231395,Tarak Sundaram,Amritsar → Patna,Amritsar,Patna,2026-01-03,2025-11-08,Economy,14B,1908.39,INR,flight,official_app,56,7.8859,6,6,3,unknown,0,1
4555,XK26695832,Jagvi Sankaran,Chandigarh → Nagpur,Chandigarh,Nagpur,2025-11-27,2025-09-03,Sleeper,16A,1328.56,INR,train,official_website,85,0.9483,2,47,1,desktop,1,0
4556,CU38118237,Aadi Handa,Bhubaneswar → Indore,Bhubaneswar,Indore,2025-11-03,2025-08-10,Economy,25F,4497.76,INR,flight,official_website,85,6.0699,3,64,3,tablet,0,0
4557,NT59419826,Waida Walia,Ranchi → Coimbatore,Ranchi,Coimbatore,2026-09-07,2026-07-02,Business,21C,10454.8,INR,flight,official_app,67,11.0985,4,100,7,mobile,0,0
4558,PL57520768,Anamika Bajaj,Bhopal → Udaipur,Bhopal,Udaipur,2026-06-09,2026-03-15,AC Seater,S22,1400.01,INR,bus,official_app,86,2.6168,5,86,2,desktop,0,0
4559,PL35386101,Jyoti Tak,Goa → Visakhapatnam,Goa,Visakhapatnam,2025-11-07,2025-10-03,Sleeper,64D,1369.8,INR,train,official_website,35,1.0521,1,91,8,mobile,0,0
4560,JI49357115,Isaac Thaker,Indore → Mangalore,Indore,Mangalore,2026-08-27,2026-06-08,AC Sleeper,S27,3100.77,INR,bus,official_website,80,2.917,4,33,8,desktop,0,0
4561,YS88578935,Vedant Prabhu,Hyderabad → Indore,Hyderabad,Indore,2026-03-30,2026-01-13,AC Seater,S32,2567.88,INR,bus,official_website,76,2.5126,3,95,3,desktop,1,0
4562,LQ80359470,Divya Das,Nagpur → Coimbatore,Nagpur,Coimbatore,2026-04-16,2026-01-20,First Class,28D,882.08,INR,train,dark_web,86,0.8393,17,10,2,unknown,1,1
4563,AI02785633,Shivani Prabhakar,Mumbai → Ahmedabad,Mumbai,Ahmedabad,2026-11-23,2026-10-13,Business,30E,6684.08,INR,flight,official_website,41,12.6115,3,73,6,mobile,0,0
4564,CN37372413,Gaurika Palan,Coimbatore → Delhi,Coimbatore,Delhi,2026-10-09,2026-07-11,First Class,28B,1571.66,INR,train,dark_web,90,0.6833,25,4,1,unknown,1,1
4565,CI59416005,Manya Parikh,Udaipur → Mysore,Udaipur,Mysore,2026-01-16,2025-10-30,Business,15F,9326.82,INR,flight,official_website,78,11.402,2,107,9,mobile,0,0
4566,8182354165,Harini Srinivasan,Delhi → Pune,Delhi,Pune,2026-10-05,2026-07-28,AC Sleeper,S21,4288.32,INR,bus,official_website,69,2.9575,10,23,2,mobile,1,1
4567,MV42404131,Janani Ramachandran,Bangalore → Hyderabad,Bangalore,Hyderabad,2026-02-05,2025-11-09,AC Seater,5D,3650.45,INR,flight,reseller,88,6.4043,9,30,5,unknown,1,1
4568,XI42128425,Ekanta Oommen,Pune → Nagpur,Pune,Nagpur,2025-08-09,2025-07-30,AC 2 Tier,6B,636.38,INR,train,official_app,10,2.5869,10,13,1,tablet,0,1
4569,1111111111,Zilmil Pandit,Amritsar → Goa,Amritsar,Goa,2025-06-26,2025-05-06,First Class,64A,3931.97,INR,train,official_app,51,3.4889,10,19,1,desktop,1,1
4570,NR52772242,Mahika Balasubramanian,Hyderabad → Varanasi,Hyderabad,Varanasi,2026-04-26,2026-03-15,General,68A,1551.4,INR,train,official_app,42,1.0412,2,20,5,tablet,1,1
4571,#32AA1C,Elijah Patla,Agra → Surat,Agra,Surat,2025-05-28,2025-04-25,AC 2 Tier,30C,2769.75,INR,train,official_app,33,2.4555,3,82,5,tablet,1,1
4572,BT84844940,Madhavi Vig,Surat → Agra,Surat,Agra,2027-02-28,2026-12-26,Business,8C,8028.39,INR,flight,official_app,64,12.0728,4,105,5,mobile,0,0
4573,YB51231664,Gagan Ramachandran,Varanasi → Visakhapatnam,Varanasi,Visakhapatnam,2026-09-15,2026-08-13,Sleeper,30B,4437.2,INR,train,official_website,33,11.4067,4,120,2,unknown,0,1
4574,XQ87808324,Oeshi Bali,Kolkata → Chennai,Kolkata,Chennai,2026-05-22,2026-05-18,Economy,21D,9077.23,INR,flight,official_app,4,5.5014,3,96,2,mobile,0,0
4575,ME25255129,Netra Bahri,Mysore → Lucknow,Mysore,Lucknow,2025-08-15,2025-07-17,AC 3 Tier,16A,1841.83,INR,train,official_website,29,1.8039,4,31,10,desktop,0,0
4576,0321180876,Nitara Misra,Kolkata → Patna,Kolkata,Patna,2026-01-25,2025-12-01,General,S10,733.63,INR,bus,official_app,55,1.2227,2,45,5,mobile,1,1
4577,DC26479074,Zarna Bhatti,Thiruvananthapuram → Ahmedabad,Thiruvananthapuram,Ahmedabad,2026-11-15,2026-10-28,Sleeper,S5,43.96,INR,bus,official_website,18,0.1039,7,107,5,mobile,0,1
4578,PK22635058,Udarsh Doctor,Ranchi → Lucknow,Ranchi,Lucknow,2025-01-23,2025-01-21,Economy,4F,2637.41,INR,flight,official_website,2,7.1475,3,69,2,mobile,1,0
4579,NL50266453,Vamakshi Sarkar,Bhopal → Goa,Bhopal,Goa,2025-06-11,2025-03-23,General,S44,1341.07,INR,bus,official_app,80,1.2125,2,54,6,tablet,0,0
4580,XZ35425032,Zayan Magar,Kochi → Ahmedabad,Kochi,Ahmedabad,2025-12-30,2025-12-12,Sleeper,70C,11.49,INR,train,official_website,18,0.0511,2,61,3,unknown,1,1
4581,YF35741845,Vrishti Sharma,Goa → Udaipur,Goa,Udaipur,2025-06-02,2025-03-27,AC Seater,S3,1702.86,INR,bus,official_website,67,2.4537,3,74,9,tablet,0,0
4582,VG94200707,Anika Swaminathan,Mumbai → Coimbatore,Mumbai,Coimbatore,2025-01-10,2025-01-20,Sleeper,S42,2258.47,INR,bus,official_website,-10,1.9639,1,71,3,tablet,1,1
4583,CO79815087,Janaki Luthra,Kochi → Chandigarh,Kochi,Chandigarh,2027-01-31,2026-12-29,Economy,15A,2981.41,INR,flight,official_website,33,6.7149,4,54,10,mobile,0,0
4584,RC59452729,Upma Banerjee,Mumbai → Agra,Mumbai,Agra,2025-11-28,2025-11-18,Economy,4A,7253.76,INR,flight,official_website,10,5.4953,1,113,8,tablet,0,0
4585,WS46086981,Ganga Deshmukh,Pune → Ahmedabad,Pune,Ahmedabad,2025-10-16,2025-07-20,First Class,2C,4733.95,INR,train,official_app,88,3.4937,3,57,8,tablet,0,0
4586,HA06238837,Balveer Sundaram,Amritsar → Ahmedabad,Amritsar,Ahmedabad,2025-10-24,2025-09-22,Sleeper,S12,1882.23,INR,bus,official_website,32,2.0261,5,47,1,desktop,0,0
4587,QK07356581,Dalaja Maharaj,Mangalore → Coimbatore,Mangalore,Coimbatore,2025-08-31,2025-08-24,Economy,5F,2888.61,INR,flight,official_app,7,6.8776,4,96,2,desktop,0,0
4588,VQ03422025,Gagan Deo,Jodhpur → Hyderabad,Jodhpur,Hyderabad,2025-08-05,2025-05-15,General,S18,61.96,INR,bus,dark_web,82,0.1353,25,9,4,unknown,1,1
4589,ZC54803646,Geetika Sha,Delhi → Lucknow,Delhi,Lucknow,2025-10-05,2025-09-02,First Class,40C,1850.84,INR,train,official_website,33,3.3348,1,43,1,mobile,0,0
4590,FM71870936,Upma Rana,Chennai → Patna,Chennai,Patna,2027-01-28,2026-11-06,AC Sleeper,S8,5835.39,INR,bus,official_website,83,3.0713,1,119,6,tablet,0,0
4591,HJ02137243,Urvi Pant,Amritsar → Mysore,Amritsar,Mysore,2026-04-12,2026-02-10,Economy,18E,8337.39,INR,flight,official_app,61,5.5918,2,118,9,desktop,0,0
4592,CH06544823,Laksh Mallick,Lucknow → Agra,Lucknow,Agra,2026-11-01,2026-08-20,Business,28B,5316.46,INR,flight,official_website,73,14.3688,1,118,3,mobile,0,0
4593,ST90557123,Bakhshi Jain,Patna → Kochi,Patna,Kochi,2025-08-11,2025-08-28,Business,13D,15019.35,INR,flight,reseller,-17,10.4592,8,113,5,desktop,1,1
4594,JJ43434606,Adya Bose,Ranchi → Hyderabad,Ranchi,Hyderabad,2025-03-30,2025-02-08,First Class,16B,3516.91,INR,train,official_app,50,3.5169,3,119,3,tablet,0,0
4595,TU18300682,Urvi Kapadia,Ahmedabad → Bhopal,Ahmedabad,Bhopal,2025-08-24,2025-07-02,Sleeper,18D,73.73,INR,train,reseller,53,0.1084,8,66,1,tablet,0,1
4596,EO72306769,Nicholas Hari,Agra → Jodhpur,Agra,Jodhpur,2026-08-09,2026-08-01,Business,17E,7143.03,INR,flight,official_website,8,12.5097,5,107,10,tablet,0,0
4597,KL40291055,Akshay Choudhury,Udaipur → Surat,Udaipur,Surat,2026-01-20,2025-11-19,AC 2 Tier,19B,1308.48,INR,train,official_website,62,2.5556,1,102,8,tablet,0,0
4598,UV17505091,Nirja Dave,Goa → Coimbatore,Goa,Coimbatore,2025-04-26,2025-03-07,General,S47,1259.42,INR,bus,official_app,50,1.1449,6,25,5,mobile,0,1
4599,FF03376735,Eiravati Mahal,Agra → Ranchi,Agra,Ranchi,2030-10-24,2026-10-02,Sleeper,S12,1741.79,INR,bus,official_app,1483,2.023,6,98,4,mobile,0,1
4600,1111111111,Yahvi Ratta,Bhopal → Nagpur,Bhopal,Nagpur,2026-02-08,2025-11-15,Sleeper,71B,350.47,INR,train,official_website,85,0.9735,5,83,4,tablet,1,1
4601,VR17163332,Tejas Krishnamurthy,Coimbatore → Mysore,Coimbatore,Mysore,2025-08-11,2025-08-14,AC 2 Tier,72A,504.69,INR,train,official_website,-3,2.5234,2,18,4,tablet,1,1
4602,XO43601096,Pushti Konda,Indore → Mysore,Indore,Mysore,2025-05-04,2025-04-28,Sleeper,S28,2292.86,INR,bus,official_website,6,1.906,2,57,9,mobile,0,0
4603,FZ86512718,Turvi Sachdev,Surat → Indore,Surat,Indore,2030-12-18,2025-10-19,AC Seater,S46,3076.64,INR,bus,official_app,1886,2.4892,8,21,2,desktop,0,1
4604,KL69993228,Udarsh Dugar,Ranchi → Chennai,Ranchi,Chennai,2025-07-31,2025-05-27,Sleeper,S39,4287.58,INR,bus,official_app,65,2.5221,1,29,2,desktop,1,1
4605,CS18731846,Harrison Dutta,Goa → Jaipur,Goa,Jaipur,2025-09-10,2025-06-30,AC Seater,S24,3548.0,INR,bus,official_website,72,2.5343,2,84,4,tablet,0,0
4606,QA26355245,Ekansh Kamdar,Udaipur → Thiruvananthapuram,Udaipur,Thiruvananthapuram,2025-05-11,2025-04-11,Business,13F,1822.38,INR,flight,dark_web,30,2.1141,12,6,1,unknown,0,1
4607,#232BC1,Wazir Sandhu,Coimbatore → Bangalore,Coimbatore,Bangalore,2025-06-05,2025-04-04,Economy,24A,2578.84,INR,flight,reseller,62,7.1634,6,71,4,unknown,1,1
4608,VU04094853,Vritti Rai,Kolkata → Nagpur,Kolkata,Nagpur,2025-10-25,2025-10-30,AC Seater,S12,3288.08,INR,bus,official_website,-5,2.491,7,5,2,unknown,1,1
4609,QQ41755233,Aadi Sangha,Pune → Bhopal,Pune,Bhopal,2025-05-11,2025-03-11,Economy,22C,3214.01,INR,flight,official_app,61,6.9718,3,51,3,mobile,0,0
4610,OB14511910,Chaaya Parikh,Ahmedabad → Bangalore,Ahmedabad,Bangalore,2025-05-18,2025-03-16,AC Seater,S32,3241.68,INR,bus,official_website,63,2.4936,5,43,8,tablet,0,0
4611,XM39041040,Ekapad Sachar,Chandigarh → Visakhapatnam,Chandigarh,Visakhapatnam,2030-09-28,2025-08-26,AC Seater,S19,3009.08,INR,bus,official_app,1859,2.5097,2,116,5,desktop,1,1
4612,QD37649717,Faras Brar,Udaipur → Kochi,Udaipur,Kochi,2026-05-02,2026-02-23,AC 2 Tier,S11,2230.45,INR,bus,official_website,68,2.5491,9,59,3,tablet,1,1
4613,DO41674982,Ekalinga Ram,Coimbatore → Jaipur,Coimbatore,Jaipur,2026-06-17,2026-03-20,Sleeper,S30,1806.41,INR,bus,official_app,89,2.5769,1,78,3,mobile,1,1
4614,PE54496404,Wahab Prashad,Indore → Lucknow,Indore,Lucknow,2026-02-03,2025-12-14,Economy,29E,2458.6,INR,flight,official_app,51,7.5417,5,80,4,tablet,0,0
4615,OI41646064,Suhani Mannan,Pune → Hyderabad,Pune,Hyderabad,2025-02-11,2025-01-20,General,53A,226.54,INR,train,official_website,22,0.3974,5,80,10,desktop,0,0
4616,IZ30535499,Oviya Ravi,Agra → Surat,Agra,Surat,2025-12-03,2025-12-23,Economy,25C,5366.76,INR,flight,official_website,-20,5.746,9,40,2,tablet,1,1
4617,PK16609255,Varsha Natt,Amritsar → Kolkata,Amritsar,Kolkata,2025-10-25,2025-09-09,AC Sleeper,S23,79.02,INR,bus,official_app,46,0.3931,9,108,4,mobile,0,1
4618,JA13982498,Mitali Wadhwa,Varanasi → Lucknow,Varanasi,Lucknow,2025-03-17,2025-02-01,General,43A,671.47,INR,train,official_app,44,2.0983,6,51,1,desktop,0,1
4619,#BCAA1C,Brijesh Butala,Bhubaneswar → Bangalore,Bhubaneswar,Bangalore,2026-08-18,2026-07-07,AC Seater,S6,3997.22,INR,bus,official_website,42,2.4983,10,66,2,desktop,0,1
4620,BL97667272,Vyanjana Chand,Bhopal → Varanasi,Bhopal,Varanasi,2025-10-25,2025-09-17,Sleeper,8D,1420.24,INR,train,official_website,38,1.0451,3,37,5,desktop,0,0
4621,JU03646841,Parth Sama,Bhopal → Kochi,Bhopal,Kochi,2025-10-04,2025-09-17,AC 3 Tier,S10,4479.69,INR,bus,official_app,17,3.0187,3,42,3,unknown,0,1
4622,NT06950964,Ishwar Gade,Varanasi → Lucknow,Varanasi,Lucknow,2026-12-08,2026-09-22,Economy,14C,2375.37,INR,flight,official_website,77,7.423,5,84,4,mobile,0,0
4623,VL22405455,Radhika Sankar,Varanasi → Chandigarh,Varanasi,Chandigarh,2027-02-11,2026-12-01,Economy,30B,481.28,INR,flight,dark_web,72,1.1854,10,11,5,unknown,0,1
4624,KK12269364,Triya Kumar,Amritsar → Surat,Amritsar,Surat,2025-09-15,2025-08-09,Sleeper,S1,1933.1,INR,bus,official_website,37,1.9685,2,71,7,tablet,0,0
4625,WK51440095,Balvan Iyer,Patna → Coimbatore,Patna,Coimbatore,2026-06-12,2026-06-02,AC Seater,S31,3351.33,INR,bus,official_website,10,2.4624,2,71,9,tablet,0,0
4626,GD41098499,Bhavika Sampath,Kochi → Bhubaneswar,Kochi,Bhubaneswar,2026-03-22,2026-01-15,AC 3 Tier,42C,1561.55,INR,train,official_website,66,1.8307,2,93,9,tablet,0,0
4627,MS43496036,Maya Kanda,Mangalore → Bangalore,Mangalore,Bangalore,2026-02-14,2025-12-14,General,S4,455.69,INR,bus,official_app,62,1.302,5,95,3,mobile,0,0
4628,EW32258546,Chatresh Andra,Bhopal → Thiruvananthapuram,Bhopal,Thiruvananthapuram,2025-10-18,2025-11-08,AC Seater,S39,3409.19,INR,bus,official_app,-21,2.516,5,113,4,desktop,0,1
4629,BJ94075066,Anay Mall,Chandigarh → Ranchi,Chandigarh,Ranchi,2030-04-11,2025-12-14,Sleeper,S17,1560.29,INR,bus,official_website,1579,2.0343,4,51,3,tablet,0,1
4630,ET49109022,Orinder Sinha,Kochi → Ahmedabad,Kochi,Ahmedabad,2025-06-03,2025-06-01,Sleeper,S4,2183.26,INR,bus,official_website,2,2.0141,1,100,9,mobile,1,0
4631,OG38924243,Falguni Bandi,Varanasi → Jaipur,Varanasi,Jaipur,2026-09-10,2026-08-26,Sleeper,2A,109.43,INR,train,dark_web,15,0.1242,18,10,3,unknown,0,1
4632,IH12519091,Jalsa Goel,Udaipur → Jodhpur,Udaipur,Jodhpur,2025-05-05,2025-03-19,Sleeper,S1,206.4,INR,bus,official_app,47,0.1381,4,26,5,mobile,1,1
4633,UO76031341,Yachana Basak,Visakhapatnam → Jaipur,Visakhapatnam,Jaipur,2025-08-01,2025-05-10,Sleeper,S30,45.66,INR,bus,reseller,83,0.2048,2,107,3,desktop,0,1
4634,KK64458872,Avi Randhawa,Kolkata → Hyderabad,Kolkata,Hyderabad,2025-12-13,2025-11-07,AC Sleeper,S24,647.18,INR,bus,reseller,36,0.4343,5,43,1,desktop,1,1
4635,EE30131315,Balendra Modi,Jodhpur → Bangalore,Jodhpur,Bangalore,2025-09-05,2025-07-04,Business,3C,20464.36,INR,flight,official_website,63,9.9826,1,44,4,desktop,1,0
4636,OZ53794476,Raksha Buch,Coimbatore → Chennai,Coimbatore,Chennai,2026-06-29,2026-05-13,AC Sleeper,49D,1695.96,INR,train,reseller,47,3.4611,4,46,1,unknown,0,1
4637,CQ70328961,Wyatt Modi,Varanasi → Bhubaneswar,Varanasi,Bhubaneswar,2025-04-16,2025-02-15,General,S31,1441.69,INR,bus,official_website,60,1.1846,2,64,1,mobile,0,0
4638,KG70983125,Reyansh Palla,Agra → Chandigarh,Agra,Chandigarh,2025-08-11,2025-06-20,AC Seater,S21,1110.99,INR,bus,official_app,52,2.6771,7,113,2,unknown,0,1
4639,VJ15151089,Rachana Ray,Bangalore → Patna,Bangalore,Patna,2025-11-19,2025-09-18,Business,8E,20961.33,INR,flight,official_website,62,9.9816,5,113,1,mobile,0,0
4640,HG97976696,Ridhi Chand,Chandigarh → Thiruvananthapuram,Chandigarh,Thiruvananthapuram,2026-11-12,2026-09-22,Sleeper,10F,7193.2,INR,flight,official_website,51,5.6729,1,9,2,mobile,1,1
4641,UL48820189,Elijah Dugar,Thiruvananthapuram → Ranchi,Thiruvananthapuram,Ranchi,2025-10-03,2025-09-16,Sleeper,S22,82.71,INR,bus,official_app,17,0.149,5,33,3,unknown,1,1
4642,BN84294451,Vedant Patla,Mumbai → Bangalore,Mumbai,Bangalore,2027-02-05,2026-11-27,AC 2 Tier,S20,2955.67,INR,bus,official_website,70,3.016,9,62,3,desktop,1,1
4643,UP04720096,Urvashi Andra,Goa → Udaipur,Goa,Udaipur,2026-11-05,2026-09-20,AC 2 Tier,72C,2960.68,INR,train,official_website,46,2.488,1,110,10,mobile,0,0
4644,3062662699,Ganga Sangha,Amritsar → Pune,Amritsar,Pune,2026-01-23,2025-11-27,Sleeper,16D,443.53,INR,train,official_website,57,1.008,1,100,1,mobile,0,1
4645,TR60544102,Atharv Grewal,Ranchi → Thiruvananthapuram,Ranchi,Thiruvananthapuram,2025-10-24,2025-10-23,Sleeper,S40,2267.76,INR,bus,official_app,1,2.0248,5,40,10,tablet,0,0
4646,UG75190632,Shaurya Mohanty,Ranchi → Ahmedabad,Ranchi,Ahmedabad,2026-03-05,2025-12-15,AC Seater,69C,3003.79,INR,train,official_app,80,2.4928,3,95,5,tablet,1,1
4647,WB85327970,Balvan Bhalla,Thiruvananthapuram → Lucknow,Thiruvananthapuram,Lucknow,2026-05-26,2026-03-19,First Class,S44,2049.37,INR,bus,official_app,68,2.9658,5,82,3,mobile,0,1
4648,NE44710060,Sai Gera,Chennai → Lucknow,Chennai,Lucknow,2027-01-15,2026-11-30,Business,18E,17170.84,INR,flight,official_app,46,10.1005,3,89,6,desktop,0,0
4649,KD04153531,Omaja Chakraborty,Visakhapatnam → Lucknow,Visakhapatnam,Lucknow,2025-12-09,2025-10-22,Sleeper,S44,1037.87,INR,bus,official_website,48,1.9694,4,46,8,mobile,1,0
4650,AS34574620,Dominic Patil,Delhi → Chennai,Delhi,Chennai,2025-09-22,2025-06-26,Sleeper,70A,2079.91,INR,train,official_app,88,0.9585,3,71,6,desktop,0,0
4651,JO55960389,Madhav Bains,Mangalore → Hyderabad,Mangalore,Hyderabad,2025-06-26,2025-03-29,Sleeper,34A,738.38,INR,train,official_website,89,0.9418,5,99,2,desktop,0,0
4652,IQ43104779,Jeet Panchal,Agra → Udaipur,Agra,Udaipur,2026-10-11,2026-08-28,AC Sleeper,S17,1307.69,INR,bus,official_website,44,2.9993,1,74,7,desktop,0,0
4653,OB40890684,Kamya Chakraborty,Pune → Hyderabad,Pune,Hyderabad,2026-01-24,2025-12-31,General,S15,687.65,INR,bus,official_website,24,1.2064,2,108,8,mobile,0,0
4654,BN46351533,Urvashi Kulkarni,Thiruvananthapuram → Udaipur,Thiruvananthapuram,Udaipur,2025-02-12,2025-01-01,Sleeper,61C,1494.28,INR,train,official_website,42,1.0242,5,70,9,mobile,0,0
4655,AP42871033,Bakhshi Balay,Ranchi → Bhopal,Ranchi,Bhopal,2026-12-20,2026-10-10,Economy,17A,709.9,INR,flight,official_website,71,0.6083,9,120,5,unknown,1,1
4656,AB53312330,Baghyawati Kumar,Indore → Bhubaneswar,Indore,Bhubaneswar,2025-09-26,2025-07-11,Economy,24E,4092.23,INR,flight,official_website,77,6.2764,5,58,5,mobile,0,0
4657,XU91371756,Samuel Raju,Kochi → Visakhapatnam,Kochi,Visakhapatnam,2026-10-29,2026-09-30,AC Sleeper,S15,2029.68,INR,bus,official_app,29,3.0339,1,120,9,mobile,1,0
4658,FL25709568,Kamya Date,Agra → Jaipur,Agra,Jaipur,2026-01-11,2026-01-09,Business,17F,4179.38,INR,flight,official_website,2,17.4141,4,47,8,tablet,0,0
4659,EX11293428,Ati Bhatti,Surat → Mangalore,Surat,Mangalore,2025-08-13,2025-07-27,Sleeper,56B,109.97,INR,train,official_website,17,0.1319,6,15,4,unknown,1,1
4660,ZT60708692,Zehaan Srivastava,Mumbai → Hyderabad,Mumbai,Hyderabad,2026-05-16,2026-04-25,General,33D,383.87,INR,train,official_website,21,0.5407,4,102,3,desktop,0,0
4661,BQ17197283,Yashasvi Sharma,Jaipur → Hyderabad,Jaipur,Hyderabad,2030-01-24,2026-04-13,AC 2 Tier,22B,2158.31,INR,train,official_app,1382,2.461,8,93,5,mobile,1,1
4662,CT20764821,Lohit Agate,Mumbai → Jodhpur,Mumbai,Jodhpur,2025-02-18,2025-01-02,General,S5,307.17,INR,bus,dark_web,47,0.3413,14,7,3,unknown,0,1
4663,SZ96176942,Netra Kant,Amritsar → Varanasi,Amritsar,Varanasi,2030-05-09,2026-03-14,Economy,3B,6377.59,INR,flight,official_app,1517,5.6943,10,120,4,unknown,1,1
4664,ZU98415950,Yashoda Mangat,Ranchi → Jaipur,Ranchi,Jaipur,2026-02-06,2026-01-14,General,25D,2476.43,INR,flight,official_app,23,7.7875,6,6,3,tablet,0,1
4665,RJ08392990,Chandran Sundaram,Chennai → Coimbatore,Chennai,Coimbatore,2026-08-17,2026-05-31,Sleeper,S11,2463.37,INR,bus,official_app,78,1.9551,1,93,3,tablet,1,1
4666,XXXXXXXXXX,Avi Bawa,Visakhapatnam → Delhi,Visakhapatnam,Delhi,2027-01-01,2026-10-28,Business,30C,17505.89,INR,flight,official_app,65,10.119,6,24,3,tablet,1,1
4667,RL61434176,Aarush Kala,Patna → Chandigarh,Patna,Chandigarh,2025-04-15,2025-03-27,AC Seater,S25,147.66,INR,bus,official_app,19,0.2217,3,77,2,tablet,1,1
